,genre,simplified genre,simplified genre from URL
5874,Musique Folklorique Scandinave / Classique,classique,False
5875,Death rock,death rock,False
5876,Tango fusion,tango fusion,False
5877,http://fr.dbpedia.org/resource/Drone_metal,drone metal,True
5878,http://fr.dbpedia.org/resource/Musique_planante,musique planante,True
5879,dub,dub,False
5880,"Cyberclash, new wave, electro, coldwave, synthpop, post-punk",cyberclash,False
5881,"Cyberclash, new wave, electro, coldwave, synthpop, post-punk",new wave,False
5882,"Cyberclash, new wave, electro, coldwave, synthpop, post-punk",electro,False
5883,"Cyberclash, new wave, electro, coldwave, synthpop, post-punk",coldwave,False
5884,"Cyberclash, new wave, electro, coldwave, synthpop, post-punk",synthpop,False
5885,"Cyberclash, new wave, electro, coldwave, synthpop, post-punk",post-punk,False
5886,"rock, DJ mix",rock,False
5887,"rock, DJ mix",dj mix,False
5888,"Rock progressif, trip-hop",rock progressif,False
5889,"Rock progressif, trip-hop",trip-hop,False
5890,http://fr.dbpedia.org/resource/U.K._garage,u.k. garage,True
5891,http://fr.dbpedia.org/resource/Metal_Alternatif,metal alternatif,True
5892,Chanteuse d'opéra,chanteuse dopera,False
5893,Doom metal,doom metal,False
5894,Rock progressif,rock progressif,False
5895,http://fr.dbpedia.org/resource/Grindie,grindie,True
5896,"Metal Neo-classique, Metal symphonique, Power Metal, Hard Rock",metal neo-classique,False
5897,"Metal Neo-classique, Metal symphonique, Power Metal, Hard Rock",metal symphonique,False
5898,"Metal Neo-classique, Metal symphonique, Power Metal, Hard Rock",power metal,False
5899,"Metal Neo-classique, Metal symphonique, Power Metal, Hard Rock",hard rock,False
5900,"Dance, variété française, musique pour enfants",dance,False
5901,"Dance, variété française, musique pour enfants",variete française,False
5902,"Dance, variété française, musique pour enfants",musique pour enfants,False
5903,"Musique arabe, flamenco, style gypsy, pop",musique arabe,False
5904,"Musique arabe, flamenco, style gypsy, pop",flamenco,False
5905,"Musique arabe, flamenco, style gypsy, pop",style gypsy,False
5906,"Musique arabe, flamenco, style gypsy, pop",pop,False
5907,R&B et soul,r&b,False
5908,R&B et soul,soul,False
5909,http://fr.dbpedia.org/resource/Musique_de_variété,musique de variete,True
5910,"Jazz, style : Bebop, Hard Bop, Jazz modal, Free jazz.",jazz,False
5911,"Jazz, style : Bebop, Hard Bop, Jazz modal, Free jazz.",style : bebop,False
5912,"Jazz, style : Bebop, Hard Bop, Jazz modal, Free jazz.",hard bop,False
5913,"Jazz, style : Bebop, Hard Bop, Jazz modal, Free jazz.",jazz modal,False
5914,"Jazz, style : Bebop, Hard Bop, Jazz modal, Free jazz.",free jazz.,False
5915,http://fr.dbpedia.org/resource/Negro_spiritual,negro spiritual,True
5916,http://fr.dbpedia.org/resource/Electro-jazz,electro-jazz,True
5917,"Country, dansband et pop",country,False
5918,"Country, dansband et pop",dansband,False
5919,"Country, dansband et pop",pop,False
5920,"Hard rock, metal progressif. rock progressif, metal alternatif",hard rock,False
5921,"Hard rock, metal progressif. rock progressif, metal alternatif",metal progressif. rock progressif,False
5922,"Hard rock, metal progressif. rock progressif, metal alternatif",metal alternatif,False
5923,http://fr.dbpedia.org/resource/Sludge,sludge,True
5924,http://fr.dbpedia.org/resource/Expérimentale,experimentale,True
5925,http://fr.dbpedia.org/resource/Rock_chilien,rock chilien,True
5926,"Pop , blues, synthpop, pop rock",pop ,False
5927,"Pop , blues, synthpop, pop rock",blues,False
5928,"Pop , blues, synthpop, pop rock",synthpop,False
5929,"Pop , blues, synthpop, pop rock",pop rock,False
5930,"Variétés, folk",varietes,False
5931,"Variétés, folk",folk,False
5932,"Heavy metal, power metal, parodique",heavy metal,False
5933,"Heavy metal, power metal, parodique",power metal,False
5934,"Heavy metal, power metal, parodique",parodique,False
5935,heavy metal,heavy metal,False
5936,progressive metal,progressive metal,False
5937,technical death metal,technical death metal,False
5938,chanson a capella,chanson a capella,False
5939,Musique country,musique country,False
5940,"House vocal, dance, electro",house vocal,False
5941,"House vocal, dance, electro",dance,False
5942,"House vocal, dance, electro",electro,False
5943,http://fr.dbpedia.org/resource/Psychédélisme,psychedelisme,True
5944,Electro-grunge,electro-grunge,False
5945,http://fr.dbpedia.org/resource/Atmospheric_doom_metal,atmospheric doom metal,True
5946,http://fr.dbpedia.org/resource/Adult_alternative,adult alternative,True
5947,Alternative guitar pop,alternative guitar pop,False
5948,Chanson alternative,chanson alternative,False
5949,http://fr.dbpedia.org/resource/Arena_rock,arena rock,True
5950,"Chanson alternative, sampling",chanson alternative,False
5951,"Chanson alternative, sampling",sampling,False
5952,Électronique,electronique,False
5953,"Afropop, afrobeat, folk musiques du monde",afropop,False
5954,"Afropop, afrobeat, folk musiques du monde",afrobeat,False
5955,"Afropop, afrobeat, folk musiques du monde",folk musiques du monde,False
5956,http://fr.dbpedia.org/resource/Yass_(musique),yass (musique),True
5957,"afro-beat, zouk, r&b, coupé décalé",afro-beat,False
5958,"afro-beat, zouk, r&b, coupé décalé",zouk,False
5959,"afro-beat, zouk, r&b, coupé décalé",r&b,False
5960,"afro-beat, zouk, r&b, coupé décalé",coupe decale,False
5961,http://fr.dbpedia.org/resource/M'godro,mgodro,True
5962,"Mathcore, rock, expérimentale, fusion jazz, electronica",mathcore,False
5963,"Mathcore, rock, expérimentale, fusion jazz, electronica",rock,False
5964,"Mathcore, rock, expérimentale, fusion jazz, electronica",experimentale,False
5965,"Mathcore, rock, expérimentale, fusion jazz, electronica",fusion jazz,False
5966,"Mathcore, rock, expérimentale, fusion jazz, electronica",electronica,False
5967,Blues rock,blues rock,False
5968,http://fr.dbpedia.org/resource/Fanfare,fanfare,True
5969,"Pop, R&B",pop,False
5970,"Pop, R&B",r&b,False
5971,"Chanson, pop",chanson,False
5972,"Chanson, pop",pop,False
5973,"Indie dance, synthpop, musique folk, folktronica",indie dance,False
5974,"Indie dance, synthpop, musique folk, folktronica",synthpop,False
5975,"Indie dance, synthpop, musique folk, folktronica",musique folk,False
5976,"Indie dance, synthpop, musique folk, folktronica",folktronica,False
5977,"Variétés, humour",varietes,False
5978,"Variétés, humour",humour,False
5979,http://fr.dbpedia.org/resource/Salegy,salegy,True
5980,Folk Wassoulou,folk wassoulou,False
5981,http://fr.dbpedia.org/resource/Musique_New_Wave,musique new wave,True
5982,World,world,False
5983,http://fr.dbpedia.org/resource/Brakin'_house,brakin house,True
5984,http://fr.dbpedia.org/resource/Ska-punk,ska-punk,True
5985,http://fr.dbpedia.org/resource/AOR,aor,True
5986,"Hip-hop, afro-pop",hip-hop,False
5987,"Hip-hop, afro-pop",afro-pop,False
5988,"Funana, Coladeira, Coladance, Afrozouk Zouk, Kizomba, Tarraxa, Tarraxinha",funana,False
5989,"Funana, Coladeira, Coladance, Afrozouk Zouk, Kizomba, Tarraxa, Tarraxinha",coladeira,False
5990,"Funana, Coladeira, Coladance, Afrozouk Zouk, Kizomba, Tarraxa, Tarraxinha",coladance,False
5991,"Funana, Coladeira, Coladance, Afrozouk Zouk, Kizomba, Tarraxa, Tarraxinha",afrozouk zouk,False
5992,"Funana, Coladeira, Coladance, Afrozouk Zouk, Kizomba, Tarraxa, Tarraxinha",kizomba,False
5993,"Funana, Coladeira, Coladance, Afrozouk Zouk, Kizomba, Tarraxa, Tarraxinha",tarraxa,False
5994,"Funana, Coladeira, Coladance, Afrozouk Zouk, Kizomba, Tarraxa, Tarraxinha",tarraxinha,False
5995,"Zouk, Funana, Cabo, Cabo Love, Kizomba, Tarrachinha",zouk,False
5996,"Zouk, Funana, Cabo, Cabo Love, Kizomba, Tarrachinha",funana,False
5997,"Zouk, Funana, Cabo, Cabo Love, Kizomba, Tarrachinha",cabo,False
5998,"Zouk, Funana, Cabo, Cabo Love, Kizomba, Tarrachinha",cabo love,False
5999,"Zouk, Funana, Cabo, Cabo Love, Kizomba, Tarrachinha",kizomba,False
6000,"Zouk, Funana, Cabo, Cabo Love, Kizomba, Tarrachinha",tarrachinha,False
6001,ethno-rock,ethno-rock,False
6002,http://fr.dbpedia.org/resource/Microhouse,microhouse,True
6003,chanson romande,chanson romande,False
6004,http://fr.dbpedia.org/resource/TexAmericana,texamericana,True
6005,http://fr.dbpedia.org/resource/Western_Music,western music,True
6006,electro pop indépendant,electro pop independant,False
6007,http://fr.dbpedia.org/resource/Industriel,industriel,True
6008,Pop-Rn'B-Dance,pop-rnb-dance,False
6009,http://fr.dbpedia.org/resource/Amun_style,amun style,True
6010,"Musique pop, acoustique",musique pop,False
6011,"Musique pop, acoustique",acoustique,False
6012,http://fr.dbpedia.org/resource/Acoustic_music,acoustic music,True
6013,Rock/pop/indie,rock,False
6014,Rock/pop/indie,pop,False
6015,Rock/pop/indie,indie,False
6016,http://fr.dbpedia.org/resource/Pop_de_chambre,pop de chambre,True
6017,http://fr.dbpedia.org/resource/Chanson_populaire,chanson populaire,True
6018,http://fr.dbpedia.org/resource/Opera_buffa,opera buffa,True
6019,"musique classique, musiques électroniques",musique classique,False
6020,"musique classique, musiques électroniques",musiques electroniques,False
6021,"Pop rock, folk",pop rock,False
6022,"Pop rock, folk",folk,False
6023,http://fr.dbpedia.org/resource/Musique_électronique(genre_musical),musique electronique(genre musical),True
6024,"Luso blues, folk rock, ballade, swing, chanson française",luso blues,False
6025,"Luso blues, folk rock, ballade, swing, chanson française",folk rock,False
6026,"Luso blues, folk rock, ballade, swing, chanson française",ballade,False
6027,"Luso blues, folk rock, ballade, swing, chanson française",swing,False
6028,"Luso blues, folk rock, ballade, swing, chanson française",chanson française,False
6029,"funk, jazz, soul, New Orleans R&B et hip-hop.",funk,False
6030,"funk, jazz, soul, New Orleans R&B et hip-hop.",jazz,False
6031,"funk, jazz, soul, New Orleans R&B et hip-hop.",soul,False
6032,"funk, jazz, soul, New Orleans R&B et hip-hop.",new orleans r&b,False
6033,"funk, jazz, soul, New Orleans R&B et hip-hop.",hip-hop.,False
6034,http://fr.dbpedia.org/resource/Jam_session,jam session,True
6035,"French Rock, French Pop Rock",french rock,False
6036,"French Rock, French Pop Rock",french pop rock,False
6037,"Dubstep, drum and bass, Heavy Dubstep, electro",dubstep,False
6038,"Dubstep, drum and bass, Heavy Dubstep, electro",drum and bass,False
6039,"Dubstep, drum and bass, Heavy Dubstep, electro",heavy dubstep,False
6040,"Dubstep, drum and bass, Heavy Dubstep, electro",electro,False
6041,http://fr.dbpedia.org/resource/Folklore_turc,folklore turc,True
6042,Musique folk,musique folk,False
6043,"R&B, electro house, dance-pop",r&b,False
6044,"R&B, electro house, dance-pop",electro house,False
6045,"R&B, electro house, dance-pop",dance-pop,False
6046,http://fr.dbpedia.org/resource/Rock_electronic,rock electronic,True
6047,http://fr.dbpedia.org/resource/Rock_progressive,rock progressive,True
6048,http://fr.dbpedia.org/resource/Modern_melodeath,modern melodeath,True
6049,"opéra, lieder",opera,False
6050,"opéra, lieder",lieder,False
6051,http://fr.dbpedia.org/resource/Traditionnelle,traditionnelle,True
6052,"Avant-garde, blues, afro, funk, rock, downtown/alternative, dark latin R&B, anti-jazz",avant-garde,False
6053,"Avant-garde, blues, afro, funk, rock, downtown/alternative, dark latin R&B, anti-jazz",blues,False
6054,"Avant-garde, blues, afro, funk, rock, downtown/alternative, dark latin R&B, anti-jazz",afro,False
6055,"Avant-garde, blues, afro, funk, rock, downtown/alternative, dark latin R&B, anti-jazz",funk,False
6056,"Avant-garde, blues, afro, funk, rock, downtown/alternative, dark latin R&B, anti-jazz",rock,False
6057,"Avant-garde, blues, afro, funk, rock, downtown/alternative, dark latin R&B, anti-jazz",downtown,False
6058,"Avant-garde, blues, afro, funk, rock, downtown/alternative, dark latin R&B, anti-jazz",alternative,False
6059,"Avant-garde, blues, afro, funk, rock, downtown/alternative, dark latin R&B, anti-jazz",dark latin r&b,False
6060,"Avant-garde, blues, afro, funk, rock, downtown/alternative, dark latin R&B, anti-jazz",anti-jazz,False
6061,"Pop, trance, house music",pop,False
6062,"Pop, trance, house music",trance,False
6063,"Pop, trance, house music",house music,False
6064,"Afropop, world music, musique africaine",afropop,False
6065,"Afropop, world music, musique africaine",world music,False
6066,"Afropop, world music, musique africaine",musique africaine,False
6067,http://fr.dbpedia.org/resource/Nasheed,nasheed,True
6068,"Twoubadou  haïtien,",twoubadou  haïtien,False
6069,"Twoubadou  haïtien,",,False
6070,hard rock et heavy metal,hard rock,False
6071,hard rock et heavy metal,heavy metal,False
6072,"Pop, dance-pop, R&B",pop,False
6073,"Pop, dance-pop, R&B",dance-pop,False
6074,"Pop, dance-pop, R&B",r&b,False
6075,http://fr.dbpedia.org/resource/Musique_filmi,musique filmi,True
6076,"Synthpop, rock indépendant, post-punk revival",synthpop,False
6077,"Synthpop, rock indépendant, post-punk revival",rock independant,False
6078,"Synthpop, rock indépendant, post-punk revival",post-punk revival,False
6079,http://fr.dbpedia.org/resource/Schalger,schalger,True
6080,http://fr.dbpedia.org/resource/Ethnopop,ethnopop,True
6081,Sonic Art,sonic art,False
6082,"Indie pop, pop baroque, alternatif,",indie pop,False
6083,"Indie pop, pop baroque, alternatif,",pop baroque,False
6084,"Indie pop, pop baroque, alternatif,",alternatif,False
6085,"Indie pop, pop baroque, alternatif,",,False
6086,http://fr.dbpedia.org/resource/Chanson_Française,chanson française,True
6087,http://fr.dbpedia.org/resource/Musique_populaire_(du_monde),musique populaire (du monde),True
6088,"Roots rock, Southern rock, garage rock, soul, Americana, blues rock",roots rock,False
6089,"Roots rock, Southern rock, garage rock, soul, Americana, blues rock",southern rock,False
6090,"Roots rock, Southern rock, garage rock, soul, Americana, blues rock",garage rock,False
6091,"Roots rock, Southern rock, garage rock, soul, Americana, blues rock",soul,False
6092,"Roots rock, Southern rock, garage rock, soul, Americana, blues rock",americana,False
6093,"Roots rock, Southern rock, garage rock, soul, Americana, blues rock",blues rock,False
6094,http://fr.dbpedia.org/resource/Techno_(musique),techno (musique),True
6095,http://fr.dbpedia.org/resource/Storytelling,storytelling,True
6096,"Death metal, dark metal, oriental metal",death metal,False
6097,"Death metal, dark metal, oriental metal",dark metal,False
6098,"Death metal, dark metal, oriental metal",oriental metal,False
6099,http://fr.dbpedia.org/resource/DS_pop,ds pop,True
6100,"Electronic, avant-garde, synthpop, disco",electronic,False
6101,"Electronic, avant-garde, synthpop, disco",avant-garde,False
6102,"Electronic, avant-garde, synthpop, disco",synthpop,False
6103,"Electronic, avant-garde, synthpop, disco",disco,False
6104,"Funk, soul",funk,False
6105,"Funk, soul",soul,False
6106,chanson italienne,chanson italienne,False
6107,http://fr.dbpedia.org/resource/Soul(musique),soul(musique),True
6108,"musique de la Renaissance, , musique contemporaine",musique de la renaissance,False
6109,"musique de la Renaissance, , musique contemporaine",,False
6110,"musique de la Renaissance, , musique contemporaine",musique contemporaine,False
6111,http://fr.dbpedia.org/resource/Pantomime,pantomime,True
